ID_YPS,SPP,GENUS,SPECIES,FAMILY,LIANA,FOREST
ANTET1PO1,TET1PO,Tetracera,portobellensis,Dilleniaceae,1,ANAM
ANTET1PO2,TET1PO,Tetracera,portobellensis,Dilleniaceae,1,ANAM
ANTET1PO3,TET1PO,Tetracera,portobellensis,Dilleniaceae,1,ANAM
ANTET1PO4,TET1PO,Tetracera,portobellensis,Dilleniaceae,1,ANAM
ANTET1PO5,TET1PO,Tetracera,portobellensis,Dilleniaceae,1,ANAM
ANTET1PO6,TET1PO,Tetracera,portobellensis,Dilleniaceae,1,ANAM
CHDOLIDE1,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Charco
CHDOLIDE2,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Charco
CHDOLIDE3,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Charco
CHDOLIDE4,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Charco
CHDOLIDE5,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Charco
CHDOLIDE6,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Charco
CHDOLIMA1,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Charco
CHDOLIMA2,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Charco
CHDOLIMA3,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Charco
CHDOLIMA4,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Charco
CHDOLIMA5,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Charco
CHDOLIMA6,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Charco
CHDOLIOL1,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Charco
CHDOLIOL2,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Charco
CHDOLIOL3,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Charco
CHDOLIOL4,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Charco
CHDOLIOL5,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Charco
CHDOLIOL6,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Charco
OLDOLIMA1,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Oleoducto
OLDOLIMA2,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Oleoducto
OLDOLIMA3,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Oleoducto
OLDOLIMA4,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Oleoducto
OLDOLIMA5,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Oleoducto
OLDOLIMA6,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Oleoducto
OLTET1HY1,TET1HY,Tetracera,hydrophila,Dilleniaceae,1,Oleoducto
OLTET1HY2,TET1HY,Tetracera,hydrophila,Dilleniaceae,1,Oleoducto
OLTET1HY3,TET1HY,Tetracera,hydrophila,Dilleniaceae,1,Oleoducto
OLTET1HY4,TET1HY,Tetracera,hydrophila,Dilleniaceae,1,Oleoducto
OLTET1HY5,TET1HY,Tetracera,hydrophila,Dilleniaceae,1,Oleoducto
OLTET1HY6,TET1HY,Tetracera,hydrophila,Dilleniaceae,1,Oleoducto
OLDOLIDE1,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Oleoducto
OLDOLIDE2,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Oleoducto
OLDOLIDE3,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Oleoducto
OLDOLIDE4,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Oleoducto
OLDOLIDE5,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Oleoducto
OLDOLIDE6,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Oleoducto
BVDOLIMA1,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Buena Vista
BVDOLIMA2,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Buena Vista
BVDOLIMA3,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Buena Vista
BVDOLIMA4,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Buena Vista
BVDOLIMA5,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Buena Vista
BVDOLIMA6,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Buena Vista
BVTET1PO1,TET1PO,Tetracera,portobellensis,Dilleniaceae,1,Buena Vista
BVTET1PO2,TET1PO,Tetracera,portobellensis,Dilleniaceae,1,Buena Vista
BVTET1PO3,TET1PO,Tetracera,portobellensis,Dilleniaceae,1,Buena Vista
BVTET1PO4,TET1PO,Tetracera,portobellensis,Dilleniaceae,1,Buena Vista
BVTET1PO5,TET1PO,Tetracera,portobellensis,Dilleniaceae,1,Buena Vista
BVTET1PO6,TET1PO,Tetracera,portobellensis,Dilleniaceae,1,Buena Vista
SRDOLIDE1,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Santa Rita
SRDOLIDE2,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Santa Rita
SRDOLIDE3,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Santa Rita
SRDOLIDE4,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Santa Rita
SRDOLIDE5,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Santa Rita
SRDOLIDE6,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Santa Rita
SHDOLIDE1,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Sherman
SHDOLIDE2,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Sherman
SHDOLIDE3,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Sherman
SHDOLIDE4,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Sherman
SHDOLIDE5,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Sherman
SHDOLIDE6,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Sherman
BAR0062,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0092,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0093,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0094,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0096,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0097,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0098,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0100,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0108,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0128,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0136,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0157,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0158,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0161,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0162,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0163,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0164,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0165,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0243,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0255,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0261,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0287,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0323,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0332,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0344,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0348,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0351,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0353,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0354,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0356,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0357,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0358,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0359,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0360,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0361,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0363,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0394,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0395,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0396,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0397,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0398,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0405,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0406,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0408,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,BAR
BAR0426,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0431,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0440,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0502,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0508,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0510,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
BAR0542,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,BAR
PEA0013,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0016,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0017,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0018,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0019,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0020,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0023,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0024,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0025,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0026,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0027,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0028,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0034,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0050,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0053,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0063,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0064,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0065,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0066,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0067,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0068,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0070,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0103,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0105,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0112,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0113,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0114,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0115,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0116,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0117,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0121,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0124,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0125,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0129,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0166,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0169,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0170,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0171,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0172,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0175,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0179,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0180,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0197,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0211,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0229,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0230,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0244,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0248,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0294,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0356,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0357,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0358,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0359,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0360,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0361,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0365,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0366,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0367,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0369,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
PEA0370,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0372,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0376,DOLIMA,Doliocarpus,Doliocarpus major,Dilleniaceae,1,PEA
PEA0377,DOLIOL,Doliocarpus,Doliocarpus olivaceus,Dilleniaceae,1,PEA
SHDIO2AR1,DIO2AR,Diospyros,artanthifolia,Ebenaceae,0,Sherman
SHDIO2AR2,DIO2AR,Diospyros,artanthifolia,Ebenaceae,0,Sherman
SHDIO2AR3,DIO2AR,Diospyros,artanthifolia,Ebenaceae,0,Sherman
SHDIO2AR4,DIO2AR,Diospyros,artanthifolia,Ebenaceae,0,Sherman
SHDIO2AR5,DIO2AR,Diospyros,artanthifolia,Ebenaceae,0,Sherman
SHDIO2AR6,DIO2AR,Diospyros,artanthifolia,Ebenaceae,0,Sherman
SRSLOAOB1,SLOAOB,Sloanea,obtusifolia,Elaeocarpaceae,0,Santa Rita
SRSLOAOB2,SLOAOB,Sloanea,obtusifolia,Elaeocarpaceae,0,Santa Rita
SRSLOAOB3,SLOAOB,Sloanea,obtusifolia,Elaeocarpaceae,0,Santa Rita
SRSLOAOB4,SLOAOB,Sloanea,obtusifolia,Elaeocarpaceae,0,Santa Rita
SRSLOAOB5,SLOAOB,Sloanea,obtusifolia,Elaeocarpaceae,0,Santa Rita
SRSLOAOB6,SLOAOB,Sloanea,obtusifolia,Elaeocarpaceae,0,Santa Rita
OLHEISCO1,HEISCO,Heisteria,concinna,Erythropalaceae,0,Oleoducto
OLHEISCO2,HEISCO,Heisteria,concinna,Erythropalaceae,0,Oleoducto
OLHEISCO3,HEISCO,Heisteria,concinna,Erythropalaceae,0,Oleoducto
OLHEISCO4,HEISCO,Heisteria,concinna,Erythropalaceae,0,Oleoducto
OLHEISCO5,HEISCO,Heisteria,concinna,Erythropalaceae,0,Oleoducto
OLHEISCO6,HEISCO,Heisteria,concinna,Erythropalaceae,0,Oleoducto
BVHEISCO1,HEISCO,Heisteria,concinna,Erythropalaceae,0,Buena Vista
BVHEISCO2,HEISCO,Heisteria,concinna,Erythropalaceae,0,Buena Vista
BVHEISCO3,HEISCO,Heisteria,concinna,Erythropalaceae,0,Buena Vista
BVHEISCO4,HEISCO,Heisteria,concinna,Erythropalaceae,0,Buena Vista
BVHEISCO5,HEISCO,Heisteria,concinna,Erythropalaceae,0,Buena Vista
BVHEISCO6,HEISCO,Heisteria,concinna,Erythropalaceae,0,Buena Vista
BVHEISAC1,HEISAC,Heisteria,acuminata,Erythropalaceae,0,Buena Vista
BVHEISAC2,HEISAC,Heisteria,acuminata,Erythropalaceae,0,Buena Vista
BVHEISAC3,HEISAC,Heisteria,acuminata,Erythropalaceae,0,Buena Vista
BVHEISAC4,HEISAC,Heisteria,acuminata,Erythropalaceae,0,Buena Vista
BVHEISAC5,HEISAC,Heisteria,acuminata,Erythropalaceae,0,Buena Vista
BVHEISAC6,HEISAC,Heisteria,acuminata,Erythropalaceae,0,Buena Vista
SRHEISC11,HEISC1,Heisteria,costaricensis,Erythropalaceae,0,Santa Rita
SRHEISC12,HEISC1,Heisteria,costaricensis,Erythropalaceae,0,Santa Rita
SRHEISC13,HEISC1,Heisteria,costaricensis,Erythropalaceae,0,Santa Rita
SRHEISC14,HEISC1,Heisteria,costaricensis,Erythropalaceae,0,Santa Rita
SRHEISC15,HEISC1,Heisteria,costaricensis,Erythropalaceae,0,Santa Rita
SRHEISC16,HEISC1,Heisteria,costaricensis,Erythropalaceae,0,Santa Rita
SHHEISAC1,HEISAC,Heisteria,acuminata,Erythropalaceae,0,Sherman
SHHEISAC2,HEISAC,Heisteria,acuminata,Erythropalaceae,0,Sherman
SHHEISAC3,HEISAC,Heisteria,acuminata,Erythropalaceae,0,Sherman
SHHEISAC4,HEISAC,Heisteria,acuminata,Erythropalaceae,0,Sherman
SHHEISAC5,HEISAC,Heisteria,acuminata,Erythropalaceae,0,Sherman
SHHEISAC6,HEISAC,Heisteria,acuminata,Erythropalaceae,0,Sherman
ANERY2MA1,ERY2MA,Erythroxylum,macrophyllum,Erythroxylaceae,0,ANAM
ANERY2MA2,ERY2MA,Erythroxylum,macrophyllum,Erythroxylaceae,0,ANAM
ANERY2MA3,ERY2MA,Erythroxylum,macrophyllum,Erythroxylaceae,0,ANAM
ANERY2MA4,ERY2MA,Erythroxylum,macrophyllum,Erythroxylaceae,0,ANAM
ANERY2MA5,ERY2MA,Erythroxylum,macrophyllum,Erythroxylaceae,0,ANAM
ANERY2MA6,ERY2MA,Erythroxylum,macrophyllum,Erythroxylaceae,0,ANAM
ANMAPRGU1,MAPRGU,Maprounea,guianensis,Euphorbiaceae,0,ANAM
ANMAPRGU2,MAPRGU,Maprounea,guianensis,Euphorbiaceae,0,ANAM
ANMAPRGU3,MAPRGU,Maprounea,guianensis,Euphorbiaceae,0,ANAM
ANMAPRGU4,MAPRGU,Maprounea,guianensis,Euphorbiaceae,0,ANAM
ANMAPRGU5,MAPRGU,Maprounea,guianensis,Euphorbiaceae,0,ANAM
ANMAPRGU6,MAPRGU,Maprounea,guianensis,Euphorbiaceae,0,ANAM
ANPERAAR1,PERAAR,Pera,arborea,Euphorbiaceae,0,ANAM
ANPERAAR2,PERAAR,Pera,arborea,Euphorbiaceae,0,ANAM
ANPERAAR3,PERAAR,Pera,arborea,Euphorbiaceae,0,ANAM
ANPERAAR4,PERAAR,Pera,arborea,Euphorbiaceae,0,ANAM
ANPERAAR5,PERAAR,Pera,arborea,Euphorbiaceae,0,ANAM
ANPERAAR6,PERAAR,Pera,arborea,Euphorbiaceae,0,ANAM
ANACALDI1,ACALDI,Acalypha,diversifolia,Euphorbiaceae,0,ANAM
ANACALDI2,ACALDI,Acalypha,diversifolia,Euphorbiaceae,0,ANAM
ANACALDI3,ACALDI,Acalypha,diversifolia,Euphorbiaceae,0,ANAM
ANACALDI4,ACALDI,Acalypha,diversifolia,Euphorbiaceae,0,ANAM
ANACALDI5,ACALDI,Acalypha,diversifolia,Euphorbiaceae,0,ANAM
ANACALDI6,ACALDI,Acalypha,diversifolia,Euphorbiaceae,0,ANAM
OLCROTBI1,CROTBI,Croton,billbergianus,Euphorbiaceae,0,Oleoducto
OLCROTBI2,CROTBI,Croton,billbergianus,Euphorbiaceae,0,Oleoducto
OLCROTBI3,CROTBI,Croton,billbergianus,Euphorbiaceae,0,Oleoducto
OLCROTBI4,CROTBI,Croton,billbergianus,Euphorbiaceae,0,Oleoducto
OLCROTBI5,CROTBI,Croton,billbergianus,Euphorbiaceae,0,Oleoducto
OLCROTBI6,CROTBI,Croton,billbergianus,Euphorbiaceae,0,Oleoducto
SHPERAAR1,PERAAR,Pera,arborea,Euphorbiaceae,0,Sherman
SHPERAAR2,PERAAR,Pera,arborea,Euphorbiaceae,0,Sherman
SHPERAAR3,PERAAR,Pera,arborea,Euphorbiaceae,0,Sherman
SHPERAAR4,PERAAR,Pera,arborea,Euphorbiaceae,0,Sherman
SHPERAAR5,PERAAR,Pera,arborea,Euphorbiaceae,0,Sherman
SHPERAAR6,PERAAR,Pera,arborea,Euphorbiaceae,0,Sherman
PEA0093,ACALDI,Acalypha,Acalypha diversifolia,Euphorbiaceae,0,PEA
PEA0111,ACALDI,Acalypha,Acalypha diversifolia,Euphorbiaceae,0,PEA
PEA0206,ACALDI,Acalypha,Acalypha diversifolia,Euphorbiaceae,0,PEA
PEA0207,ACALDI,Acalypha,Acalypha diversifolia,Euphorbiaceae,0,PEA
PEA0208,ACALDI,Acalypha,Acalypha diversifolia,Euphorbiaceae,0,PEA
PEA0209,ACALDI,Acalypha,Acalypha diversifolia,Euphorbiaceae,0,PEA
PEA0210,ACALDI,Acalypha,Acalypha diversifolia,Euphorbiaceae,0,PEA
PEA0256,ACALDI,Acalypha,Acalypha diversifolia,Euphorbiaceae,0,PEA
PEA0293,ACALDI,Acalypha,Acalypha diversifolia,Euphorbiaceae,0,PEA
PEA0380,ACALDI,Acalypha,Acalypha diversifolia,Euphorbiaceae,0,PEA
BAR0027,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,BAR
BAR0039,ACACHA,Senegalia,Senegalia hayesii,Fabaceae,1,BAR
BAR0040,ACACHA,Senegalia,Senegalia hayesii,Fabaceae,1,BAR
BAR0042,ACACHA,Senegalia,Senegalia hayesii,Fabaceae,1,BAR
BAR0043,ACACHA,Senegalia,Senegalia hayesii,Fabaceae,1,BAR
BAR0044,SWARS1,Swartzia,Swartzia simplex var. grandiflora,Fabaceae,0,BAR
BAR0061,SWARS1,Swartzia,Swartzia simplex var. grandiflora,Fabaceae,0,BAR
BAR0075,SWARS1,Swartzia,Swartzia simplex var. grandiflora,Fabaceae,0,BAR
BAR0080,SWARS1,Swartzia,Swartzia simplex var. grandiflora,Fabaceae,0,BAR
BAR0110,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,BAR
BAR0117,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,BAR
BAR0147,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,BAR
BAR0154,SWARS1,Swartzia,Swartzia simplex var. grandiflora,Fabaceae,0,BAR
BAR0288,SWARS1,Swartzia,Swartzia simplex var. grandiflora,Fabaceae,0,BAR
BAR0289,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,BAR
BAR0296,SWARS1,Swartzia,Swartzia simplex var. grandiflora,Fabaceae,0,BAR
BAR0318,ACACHA,Senegalia,Senegalia hayesii,Fabaceae,1,BAR
BAR0349,ACACHA,Senegalia,Senegalia hayesii,Fabaceae,1,BAR
BAR0350,ACACHA,Senegalia,Senegalia hayesii,Fabaceae,1,BAR
BAR0352,SWARS1,Swartzia,Swartzia simplex var. grandiflora,Fabaceae,0,BAR
BAR0355,ACACHA,Senegalia,Senegalia hayesii,Fabaceae,1,BAR
BAR0371,ACACHA,Senegalia,Senegalia hayesii,Fabaceae,1,BAR
BAR0372,ACACHA,Senegalia,Senegalia hayesii,Fabaceae,1,BAR
BAR0373,ACACHA,Senegalia,Senegalia hayesii,Fabaceae,1,BAR
BAR0390,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,BAR
BAR0423,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,BAR
BAR0430,SWARS1,Swartzia,Swartzia simplex var. grandiflora,Fabaceae,0,BAR
BAR0460,ACACHA,Senegalia,Senegalia hayesii,Fabaceae,1,BAR
BAR0485,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,BAR
BAR0498,SWARS1,Swartzia,Swartzia simplex var. grandiflora,Fabaceae,0,BAR
BAR0499,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,BAR
BAR0504,SWARS1,Swartzia,Swartzia simplex var. grandiflora,Fabaceae,0,BAR
BAR0505,SWARS1,Swartzia,Swartzia simplex var. grandiflora,Fabaceae,0,BAR
BAR0506,SWARS1,Swartzia,Swartzia simplex var. grandiflora,Fabaceae,0,BAR
BAR0507,SWARS1,Swartzia,Swartzia simplex var. grandiflora,Fabaceae,0,BAR
BAR0520,ACACHA,Senegalia,Senegalia hayesii,Fabaceae,1,BAR
BAR0543,SWARS1,Swartzia,Swartzia simplex var. grandiflora,Fabaceae,0,BAR
BAR0566,SWARS1,Swartzia,Swartzia simplex var. grandiflora,Fabaceae,0,BAR
BAR0571,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,BAR
